x,y
102.0,280.0
400.0,196.0
1201.0,190.0
465.0,158.0
652.0,503.0
416.0,462.0
43.0,120.0
867.0,529.0
1630.0,2967.0
153.0,77.0
608.0,510.0
600.0,371.0
124.0,51.0
692.0,2256.0
2491.0,780.0
528.0,147.0
2115.0,653.0
759.0,3770.0
70.0,102.0
70.0,102.0
1524.0,492.0
2185.0,1065.0
987.0,1913.0
8362.0,11037.0
440.0,506.0
40.0,24.0
987.0,1913.0
591.0,938.0
614.0,287.0
125.0,214.0
611.0,919.0
6184.0,15268.0
384.0,45.0
384.0,45.0
1488.0,114982.0
503.0,341.0
3554.0,3680.0
368.0,565.0
4172.0,20461.0
1488.0,114982.0
810.0,713.0
690.0,8316.0
230.0,327.0
100.0,1238.0
413.0,88.0
751.0,3669.0
5000.0,548.0
38.0,6.0
122.0,47.0
761.0,914.0
71.0,124.0
410.0,830.0
309.0,345.0
18615.0,28633.0
2318.0,1421.0
3319.0,2683.0
4110.0,4570.0
1601.0,1615.0
156.0,71.0
828.0,523.0
1163.0,1341.0
707.0,9619.0
83.0,27.0
790.0,556.0
790.0,556.0
569.0,1266.0
814.0,777.0
628.0,1240.0
18.0,12.0
4116.0,9353.0
628.0,651.0
6251.0,9925.0
357.0,251.0
737.0,556.0
1055.0,414.0
8158.0,390001.0
5067.0,6824.0
498.0,1384.0
556.0,17253.0
54.0,9544.0
54.0,9544.0
272.0,3362.0
2322.0,1244.0
1044.0,1384.0
532.0,711.0
569.0,1266.0
119.0,94.0
2320.0,2316.0
190.0,949.0
4116.0,9354.0
1228.0,13036.0
4116.0,9354.0
1601.0,1615.0
1129.0,1561.0
447.0,362.0
387.0,111.0
229.0,518.0
54.0,9544.0
1601.0,1615.0
95.0,55.0
92.0,90.0
4745.0,3389.0
175.0,146.0
175.0,146.0
122.0,47.0
272.0,3363.0
707.0,9618.0
909.0,2667.0
291.0,46.0
4172.0,20461.0
569.0,1203.0
650.0,614.0
1374.0,1616.0
228.0,127.0
1118.0,189.0
587.0,46257.0
189.0,32.0
1427.0,410.0
3012.0,1926.0
174.0,17.0
62.0,55.0
4135.0,27383.0
269.0,33.0
728.0,1470.0
866.0,550.0
877.0,6402.0
556.0,17252.0
1163.0,1341.0
426.0,135570.0
908.0,3490.0
908.0,3490.0
1140.0,427.0
1075.0,1925.0
341.0,125.0
272.0,3363.0
224.0,111.0
460.0,4457.0
27.0,87.0
261.0,2124.0
1421.0,2136.0
1075.0,1925.0
3109.0,6200.0
1169.0,303.0
186.0,54.0
257.0,21.0
386.0,651.0
1765.0,6657.0
149.0,122.0
1831.0,1142.0
80.0,1152.0
2318.0,1421.0
826.0,1957.0
826.0,1957.0
2318.0,1420.0
18614.0,28628.0
565.0,572.0
442.0,3880.0
4707.0,4586.0
505.0,647.0
893.0,558.0
1117.0,188.0
1117.0,188.0
1229.0,5207.0
1229.0,5207.0
67.0,12.0
1721.0,2259.0
2157.0,777.0
340.0,180.0
879.0,709.0
1108.0,567.0
9205.0,5977.0
9205.0,5977.0
7001.0,9571.0
278.0,381.0
959.0,320.0
260.0,36.0
8.0,2.0
75.0,10.0
945.0,1499.0
1071.0,702.0
2420.0,1392.0
2420.0,1392.0
711.0,1033.0
1320.0,1125.0
261.0,1128.0
507.0,3187.0
18614.0,28626.0
666.0,743.0
1402.0,11318.0
1021.0,64.0
789.0,148.0
3785.0,5558.0
3096.0,1816.0
1179.0,29058.0
324.0,158.0
644.0,82.0
503.0,340.0
260.0,74.0
177.0,127.0
100.0,5.0
220.0,884.0
712.0,409.0
3176.0,3373.0
107.0,163.0
524.0,1110.0
1179.0,29058.0
1179.0,29058.0
1142.0,422.0
195.0,761.0
2125.0,5817.0
3334.0,1463.0
642.0,82.0
1694.0,573.0
1297.0,1022.0
834.0,120.0
752.0,737.0
306.0,148.0
504.0,336.0
306.0,148.0
990.0,5977.0
3122.0,10319.0
97.0,70.0
1740.0,420.0
74.0,258.0
74.0,258.0
2250.0,556.0
1154.0,486.0
663.0,193.0
299.0,92.0
2916.0,2631.0
663.0,193.0
1293.0,1401.0
402.0,49.0
673.0,1997.0
1046.0,1339.0
579.0,99.0
283.0,705.0
560.0,86.0
94.0,23.0
1438.0,803.0
2171.0,372.0
1469.0,581.0
667.0,1575.0
36.0,31.0
1054.0,373.0
56.0,160.0
415.0,178.0
405.0,4752.0
296.0,213.0
2595.0,26772.0
128.0,57.0
1525.0,2758.0
1949.0,1285.0
4834.0,1389.0
4834.0,1389.0
1499.0,2612.0
748.0,946.0
2907.0,2099.0
413.0,863.0
511.0,787.0
4215.0,1275.0
893.0,669.0
996.0,2743.0
3352.0,1349.0
1449.0,61841.0
593.0,90.0
112.0,34.0
1014.0,331.0
323.0,443.0
805.0,609.0
4999.0,2879.0
720.0,379.0
618.0,4294.0
618.0,4294.0
160.0,41.0
320.0,230.0
235.0,3788.0
511.0,3759.0
3120.0,5400.0
18614.0,28624.0
410.0,32.0
493.0,620.0
1265.0,3379.0
905.0,931.0
2515.0,2322.0
2163.0,19665.0
2607.0,1437.0
1067.0,3089.0
503.0,340.0
503.0,340.0
503.0,340.0
211.0,290.0
3101.0,4898.0
3626.0,1595.0
2470.0,29204.0
692.0,667.0
161.0,298.0
884.0,3200.0
1447.0,374.0
355.0,10790.0
738.0,65.0
187.0,41.0
187.0,41.0
182.0,51.0
498.0,573.0
321.0,144.0
1309.0,490.0
828.0,523.0
609.0,305.0
707.0,9617.0
221.0,162.0
2178.0,2140.0
156.0,225.0
1149.0,1980.0
705.0,1051.0
3318.0,2683.0
434.0,19677.0
4999.0,1391.0
311.0,62.0
311.0,62.0
884.0,7882.0
1380.0,1003.0
4932.0,5334.0
1053.0,414.0
475.0,170.0
379.0,3364.0
1810.0,4341.0
1286.0,752.0
9959.0,82220.0
51.0,13.0
2.0,25.0
204.0,335.0
377.0,808.0
2780.0,3238.0
743.0,3334.0
577.0,427.0
1286.0,10538.0
5164.0,5886.0
597.0,1509.0
1701.0,1489.0
541.0,427.0
541.0,427.0
7603.0,9403.0
1451.0,7296.0
413.0,88.0
10623.0,11271.0
199.0,148.0
458.0,502.0
458.0,4331.0
1849.0,586.0
521.0,420.0
199.0,301.0
1274.0,522.0
1021.0,2921.0
829.0,806.0
829.0,806.0
829.0,806.0
716.0,582.0
1964.0,10121.0
1964.0,10121.0
8.0,4495.0
1701.0,1488.0
568.0,188.0
18615.0,28619.0
3756.0,9727.0
574.0,2595.0
658.0,2136.0
2421.0,66358.0
985.0,2586.0
325.0,3485.0
222.0,170.0
1392.0,1450.0
342.0,429.0
1354.0,2087.0
346.0,19.0
911.0,358.0
1132.0,629.0
113.0,132.0
5003.0,1341.0
507.0,841.0
426.0,170.0
5485.0,8794.0
6642.0,9201.0
222.0,170.0
290.0,785.0
397.0,1215.0
817.0,2914.0
260.0,154.0
10.0,2626.0
631.0,679.0
631.0,679.0
254.0,902.0
260.0,154.0
2340.0,15590.0
2318.0,1419.0
1297.0,4123.0
462.0,816.0
527.0,323.0
450.0,384.0
418.0,139.0
1670.0,3336.0
609.0,267.0
2533.0,1467.0
200.0,118.0
850.0,712.0
850.0,712.0
1622.0,1547.0
119.0,8976.0
1847.0,586.0
620.0,80.0
346.0,1113.0
532.0,1030.0
1523.0,525.0
4175.0,2815.0
1312.0,1834.0
4785.0,3317.0
567.0,802.0
139.0,4.0
254.0,902.0
358.0,424.0
18615.0,28619.0
332.0,63.0
657.0,1773.0
337.0,348.0
8.0,4495.0
1732.0,200.0
2037.0,4086.0
2063.0,2226.0
3345.0,532.0
167.0,329.0
283.0,7.0
4941.0,4529.0
857.0,240.0
857.0,240.0
669.0,421.0
1248.0,191829.0
1155.0,614.0
1747.0,637.0
2976.0,876.0
2780.0,3237.0
1138.0,15121.0
2715.0,1947.0
927.0,511.0
884.0,7881.0
14808.0,16543.0
3001.0,2410.0
2238.0,184.0
790.0,854.0
1141.0,428.0
6555.0,25371.0
755.0,2287.0
18615.0,28618.0
427.0,143.0
804.0,641.0
1341.0,766.0
427.0,143.0
1185.0,792.0
328.0,123.0
427.0,143.0
518.0,419.0
1659.0,7776.0
171.0,68.0
454.0,1616.0
380.0,443.0
1963.0,10117.0
246.0,198.0
728.0,1470.0
853.0,1283.0
1430.0,545.0
1300.0,1478.0
203.0,162.0
1190.0,909.0
2920.0,2634.0
591.0,88.0
725.0,666.0
386.0,4859.0
648.0,593.0
788.0,148.0
273.0,93.0
884.0,7881.0
1149.0,2423.0
1021.0,2920.0
2240.0,984.0
1159.0,1502.0
618.0,464.0
113.0,75.0
129.0,72.0
8286.0,29825.0
421.0,1363.0
504.0,1281.0
349.0,758.0
381.0,456.0
5002.0,1519.0
495.0,892.0
355.0,284.0
1397.0,8861.0
146.0,175.0
1681.0,3109.0
1627.0,1935.0
1627.0,1935.0
39.0,7.0
1339.0,6338.0
904.0,428.0
3854.0,14409.0
861.0,7988.0
1115.0,1887.0
1297.0,4123.0
412.0,1512.0
1879.0,896.0
297.0,148.0
11998.0,11009.0
683.0,2195.0
491.0,899.0
288.0,1641.0
963.0,479.0
464.0,379.0
643.0,689.0
125.0,287.0
686.0,283.0
2163.0,19663.0
4.0,2246.0
1280.0,7563.0
647.0,593.0
133.0,230.0
2382.0,2122.0
783.0,4790.0
702.0,1667.0
586.0,31707.0
730.0,186.0
126.0,419.0
126.0,419.0
523.0,76.0
103.0,102868.0
458.0,10073.0
3035.0,2577.0
4632.0,3563.0
562.0,426.0
1482.0,468.0
194.0,1751.0
4135.0,27371.0
379.0,76.0
537.0,4497.0
1846.0,585.0
85.0,88.0
2504.0,5055.0
787.0,473.0
796.0,1034.0
796.0,1034.0
64.0,259.0
261.0,333.0
287.0,568.0
445.0,137.0
584.0,3653.0
242.0,148.0
3103.0,1172.0
2533.0,1000.0
500.0,1313.0
43.0,87.0
767.0,448.0
1068.0,13039.0
183.0,34.0
183.0,34.0
4215.0,3744.0
413.0,88.0
792.0,2552.0
9439.0,9908.0
1039.0,3013.0
199.0,29.0
288.0,1640.0
1556.0,1830.0
36.0,99.0
171.0,245.0
2746.0,10563.0
369.0,313.0
165.0,299.0
1249.0,815.0
8286.0,29826.0
3661.0,1879.0
2695.0,5048.0
1618.0,1246.0
26.0,16.0
26.0,16.0
925.0,638.0
1240.0,71535.0
579.0,2593.0
3578.0,8738.0
728.0,2035.0
757.0,450.0
4999.0,2830.0
346.0,1115.0
1420.0,13191.0
214.0,4270.0
4397.0,4586.0
2399.0,8307.0
1079.0,1328.0
1015.0,208.0
468.0,1891.0
525.0,1012.0
525.0,1012.0
1094.0,1894.0
1444.0,274.0
7.0,17.0
7.0,17.0
194.0,729.0
3012.0,1927.0
569.0,1265.0
682.0,987.0
878.0,467.0
451.0,692.0
797.0,312.0
617.0,152106.0
379.0,3361.0
491.0,899.0
119.0,8969.0
791.0,305.0
1426.0,5855.0
1075.0,1925.0
1245.0,447.0
1866.0,2143.0
1959.0,249.0
413.0,88.0
2695.0,5048.0
783.0,287.0
783.0,287.0
18694.0,221948.0
2629.0,2187.0
227.0,127.0
18613.0,28616.0
451.0,56524.0
2695.0,5048.0
981.0,1115.0
345.0,3735.0
371.0,2593543.0
11.0,6.0
170.0,137.0
125.0,25.0
696.0,1635.0
173.0,161.0
716.0,950.0
716.0,950.0
5733.0,26691.0
292.0,221.0
468.0,1891.0
393.0,289.0
634.0,1053.0
2663.0,3859.0
230.0,327.0
427.0,463.0
493.0,311.0
930.0,3639.0
2663.0,3859.0
113.0,407.0
160.0,137.0
569.0,1266.0
18613.0,28614.0
245.0,110.0
378.0,76.0
2034.0,4086.0
568.0,5112.0
3.0,6.0
131.0,88.0
131.0,88.0
611.0,649.0
1424.0,1048.0
6556.0,25369.0
74.0,1100.0
1988.0,1944.0
813.0,1006.0
1963.0,10113.0
369.0,631.0
700.0,6523.0
732.0,1042.0
357.0,13917.0
1143.0,948.0
533.0,712.0
336.0,345.0
155.0,270.0
373.0,291.0
491.0,898.0
545.0,184.0
797.0,312.0
469.0,389.0
469.0,389.0
3011.0,1926.0
842.0,356.0
460.0,4456.0
655.0,1914.0
661.0,347.0
1963.0,10113.0
4395.0,4586.0
4395.0,4586.0
10621.0,11271.0
18613.0,28613.0
432.0,1050.0
843.0,2182.0
1228.0,13030.0
1228.0,13030.0
139.0,173.0
18613.0,28613.0
18613.0,28613.0
2223.0,358.0
153.0,12.0
18613.0,28613.0
41.0,9.0
561.0,276.0
764.0,219.0
2564.0,2985.0
213.0,528.0
1387.0,3018.0
1387.0,3018.0
339.0,857.0
339.0,857.0
209.0,94.0
553.0,84.0
18613.0,28613.0
1086.0,626.0
63.0,18.0
954.0,215.0
102.0,40.0
1464.0,388.0
1464.0,388.0
894.0,425.0
511.0,508.0
33.0,20.0
507.0,105.0
4948.0,1564.0
27.0,42.0
390.0,646.0
220.0,883.0
220.0,883.0
1187.0,849.0
363.0,114.0
397.0,300.0
162.0,61.0
758.0,334.0
424.0,53.0
753.0,1369.0
753.0,1369.0
290.0,1892.0
337.0,64.0
8285.0,29829.0
18613.0,28613.0
30.0,3.0
850.0,2396.0
250.0,127.0
498.0,717.0
621.0,838.0
621.0,838.0
1482.0,580.0
322.0,64.0
3676.0,1064.0
8.0,1.0
8.0,1.0
2755.0,88845.0
812.0,174.0
203.0,57502.0
972.0,4205.0
634.0,610.0
283.0,94.0
2442.0,10359.0
546.0,264.0
995.0,2732.0
219.0,31.0
68.0,13.0
808.0,292.0
289.0,1828.0
1139.0,770.0
1139.0,770.0
1630.0,2966.0
5.0,1.0
850.0,354.0
1456.0,968.0
1278.0,547.0
447.0,1286.0
122.0,26.0
3156.0,1242.0
1076.0,598.0
2666.0,4920.0
537.0,512.0
756.0,449.0
366.0,97.0
247.0,27.0
247.0,27.0
1229.0,5207.0
488.0,95.0
585.0,902.0
586.0,305.0
2595.0,26763.0
310.0,74.0
2321.0,2313.0
1481.0,1239.0
604.0,163.0
507.0,835.0
507.0,835.0
418.0,346.0
18612.0,28610.0
412.0,1512.0
260.0,266.0
695.0,4428.0
383.0,108.0
133.0,24.0
178.0,19.0
99.0,39.0
1260.0,263.0
13975.0,73177.0
42.0,3.0
992.0,941.0
992.0,941.0
919.0,535.0
392.0,222.0
429.0,291.0
505.0,437.0
957.0,711.0
841.0,194.0
1965.0,713.0
1368.0,924.0
148.0,42.0
1021.0,2918.0
10.0,85.0
162.0,200.0
529.0,228.0
634.0,1161.0
1454.0,344.0
317.0,1402.0
18611.0,28609.0
2327.0,947.0
1103.0,281.0
913.0,969.0
1952.0,1512.0
751.0,30096.0
355.0,10780.0
132.0,60.0
2966.0,5895.0
7825.0,7819.0
7825.0,7819.0
758.0,1163.0
1312.0,3407.0
1197.0,3971.0
2173.0,4413.0
148.0,52.0
76.0,34.0
503.0,339.0
503.0,339.0
242.0,1010.0
114.0,85.0
151.0,216.0
127.0,156.0
200.0,68.0
649.0,2955.0
828.0,878.0
4995.0,746.0
14795.0,16538.0
18611.0,28609.0
18611.0,28609.0
1013.0,555.0
605.0,3317.0
623.0,390.0
814.0,68.0
624.0,1373.0
814.0,68.0
1090.0,181.0
1738.0,3004.0
2321.0,2313.0
379.0,3362.0
247.0,365.0
116.0,40.0
116.0,40.0
1001.0,5599.0
1269.0,10543.0
1534.0,451.0
1269.0,10543.0
527.0,3291.0
111.0,34.0
4395.0,4587.0
543.0,199.0
82.0,5.0
5333.0,5153.0
902.0,820.0
1333.0,2789.0
198.0,390.0
198.0,390.0
1040.0,434.0
412.0,1512.0
1333.0,2789.0
904.0,411.0
560.0,713.0
206.0,303.0
2219.0,3213.0
379.0,3362.0
526.0,286.0
732.0,274.0
901.0,580.0
43.0,56.0
727.0,1548.0
727.0,1548.0
3697.0,10637.0
193.0,189.0
1477.0,8019.0
4216.0,3745.0
5026.0,8299.0
876.0,2394.0
520.0,69.0
362.0,2692.0
94.0,346.0
4932.0,5336.0
1091.0,1889.0
3501.0,1361.0
70.0,60.0
197.0,36.0
654.0,101.0
239.0,68.0
579.0,2591.0
293.0,204.0
1447.0,1823.0
2289.0,2548.0
37.0,56.0
359.0,125.0
650.0,21258.0
288.0,804.0
898.0,2292.0
518.0,526.0
1081.0,1270.0
135.0,188.0
18611.0,28607.0
56.0,55.0
503.0,339.0
2096.0,2193.0
18611.0,28607.0
191.0,29.0
309.0,230.0
1352.0,3072.0
18611.0,28607.0
10620.0,11270.0
10620.0,11270.0
656.0,800.0
620.0,214.0
250.0,179.0
625.0,91.0
908.0,3489.0
5001.0,2436.0
7682.0,8473.0
321.0,924.0
18611.0,28607.0
208.0,138.0
15.0,29.0
15.0,29.0
7825.0,7818.0
569.0,1265.0
490.0,1467.0
7825.0,7818.0
732.0,1042.0
1666.0,1333.0
1026.0,1105.0
22.0,81.0
19.0,24.0
19.0,24.0
631.0,417.0
224.0,111.0
1289.0,2951.0
631.0,417.0
631.0,417.0
18610.0,28607.0
138.0,825.0
417.0,1750.0
18610.0,28607.0
18610.0,28606.0
4028.0,9614.0
625.0,193.0
609.0,163.0
121.0,24.0
121.0,24.0
839.0,729.0
1707.0,1279.0
8286.0,29831.0
324.0,57.0
324.0,57.0
327.0,91.0
127.0,11.0
18609.0,28605.0
87.0,229.0
290.0,1700.0
1425.0,353.0
141.0,102.0
701.0,757.0
701.0,757.0
937.0,13152.0
761.0,224.0
2085.0,861.0
1245.0,1604.0
1245.0,1604.0
8369.0,11028.0
8369.0,11028.0
8369.0,11028.0
8369.0,11028.0
8369.0,11028.0
8369.0,11028.0
1872.0,1308.0
1952.0,2921.0
116.0,130.0
149.0,155.0
18609.0,28606.0
176.0,53.0
4938.0,4528.0
4938.0,4528.0
5006.0,4414.0
8286.0,29832.0
464.0,66.0
7.0,13.0
7.0,13.0
995.0,3107.0
390.0,142.0
18609.0,28606.0
287.0,635.0
3061.0,1198.0
400.0,109.0
1269.0,10545.0
3061.0,1198.0
1269.0,10545.0
3061.0,1198.0
529.0,1030.0
972.0,327.0
972.0,327.0
1058.0,1657.0
927.0,2106.0
2139.0,2082.0
2426.0,1060.0
124.0,91.0
194.0,1750.0
386.0,23.0
359.0,134.0
1572.0,1535.0
134.0,72.0
1721.0,914.0
668.0,420.0
668.0,420.0
127.0,66.0
127.0,66.0
282.0,60.0
134.0,71.0
503.0,338.0
503.0,338.0
715.0,817.0
503.0,338.0
107.0,73.0
766.0,690.0
393.0,97.0
4236.0,1689.0
476.0,176.0
139.0,69.0
2116.0,1030.0
657.0,886.0
3916.0,2468.0
1869.0,2304.0
315.0,70.0
67.0,259.0
67.0,259.0
829.0,3909.0
382.0,1478.0
706.0,1221.0
2548.0,2150.0
18609.0,28606.0
608.0,279.0
1190.0,3329.0
637.0,11501.0
76.0,17.0
787.0,147.0
296.0,535.0
285.0,533.0
1021.0,2917.0
3642.0,3821.0
761.0,223.0
800.0,1019.0
561.0,1525.0
10.0,2618.0
10.0,2618.0
1174.0,1025.0
2487.0,1162.0
2365.0,2517.0
28.0,3.0
276.0,6278.0
255.0,173.0
1187.0,1098.0
5482.0,8787.0
52.0,17.0
8359.0,8931.0
477.0,323.0
1559.0,1186.0
93.0,54.0
140.0,19.0
86.0,43.0
322.0,374.0
2059.0,5181.0
1618.0,2688.0
1255.0,477.0
801.0,1083.0
871.0,3428.0
14792.0,16536.0
3452.0,2835.0
3452.0,2835.0
1389.0,3053.0
10.0,5.0
1.0,4.0
230.0,641.0
2796.0,3394.0
5.0,12.0
154.0,588528.0
710.0,4979.0
18609.0,28603.0
1628.0,3161.0
1021.0,2917.0
6.0,6.0
202.0,151.0
4405.0,1155.0
213.0,37.0
1431.0,4443.0
211.0,102.0
4.0,5.0
1134.0,3662.0
1506.0,775.0
379.0,3360.0
728.0,273.0
249.0,103.0
795.0,7919.0
581.0,353.0
1136.0,821.0
738.0,1873.0
659.0,74.0
659.0,74.0
1061.0,412.0
1092.0,228.0
36.0,4.0
500.0,1312.0
549.0,349.0
8286.0,29833.0
1740.0,601.0
1246.0,631.0
710.0,4979.0
10.0,2617.0
503.0,338.0
421.0,593.0
1040.0,171.0
492.0,254.0
281.0,126.0
650.0,644.0
129.0,76.0
333.0,169.0
231.0,106.0
292.0,148.0
291.0,204.0
186.0,73.0
454.0,243.0
391.0,208.0
273.0,101.0
1315.0,519.0
122.0,55.0
144.0,799.0
299.0,34.0
1962.0,19479.0
21.0,28.0
116.0,166.0
34.0,20.0
35.0,27.0
632.0,1019.0
79.0,64.0
124.0,122.0
236.0,279.0
154.0,151.0
126.0,104.0
198.0,151.0
336.0,230.0
147.0,137.0
156.0,61.0
43.0,1.0
2398.0,672.0
1390.0,214036.0
136.0,15.0
4316.0,15471.0
858.0,1082.0
858.0,1082.0
6555.0,25328.0
762.0,219.0
1963.0,10105.0
50.0,40.0
376.0,684.0
105.0,64.0
76.0,60.0
18605.0,28602.0
1963.0,10105.0
1228.0,468.0
291.0,178.0
119.0,8940.0
92.0,42.0
2740.0,3071.0
79.0,15.0
908.0,3487.0
2451.0,6051.0
123.0,91.0
60.0,33.0
70.0,39.0
354.0,36.0
1150.0,1188.0
7597.0,9403.0
756.0,449.0
74.0,18.0
31.0,2.0
195.0,422.0
195.0,422.0
38.0,27.0
1949.0,2.0
73.0,18.0
149.0,79.0
101.0,30.0
869.0,4916.0
756.0,449.0
5026.0,8296.0
995.0,2725.0
355.0,10772.0
112.0,180.0
323.0,163.0
319.0,146.0
21.0,22.0
112.0,1008.0
112.0,1008.0
112.0,1008.0
14792.0,16534.0
934.0,2197.0
3932.0,48174.0
291.0,135.0
1939.0,1970.0
291.0,135.0
1660.0,1332.0
1963.0,1835.0
8654.0,9780.0
55.0,27.0
131.0,93.0
62.0,46.0
32.0,18.0
1158.0,849.0
1158.0,849.0
657.0,337.0
365.0,451.0
165.0,299.0
165.0,299.0
1042.0,2948.0
605.0,251.0
174.0,1283.0
174.0,1283.0
75.0,480.0
75.0,480.0
75.0,480.0
628.0,249.0
65.0,90.0
2689.0,16945.0
160.0,21.0
49.0,88.0
796.0,1033.0
1217.0,2569.0
471.0,1254.0
694.0,7831.0
77.0,99.0
342.0,60.0
636.0,40.0
905.0,931.0
78.0,108.0
636.0,40.0
636.0,40.0
79.0,95.0
8079.0,8378.0
56.0,51.0
872.0,2287.0
75.0,84.0
500.0,1311.0
1995.0,481.0
478.0,699.0
478.0,699.0
990.0,846.0
1285.0,400.0
370.0,149.0
54.0,68.0
113.0,42.0
134.0,87.0
736.0,1681.0
46.0,28.0
1453.0,973.0
905.0,931.0
905.0,931.0
236.0,454.0
1114.0,4084.0
2513.0,4363.0
145.0,84.0
99.0,110.0
20.0,5.0
183.0,507.0
18587.0,28599.0
1052.0,1064.0
1052.0,1064.0
1668.0,1582.0
722.0,3128.0
722.0,3128.0
291.0,203.0
146.0,276.0
3203.0,6132.0
192.0,234.0
1090.0,511.0
18587.0,28598.0
1949.0,486.0
1824.0,552.0
51.0,9.0
173.0,18.0
1061.0,1210.0
234.0,472.0
37.0,57.0
18587.0,28598.0
37.0,57.0
1061.0,1210.0
173.0,18.0
173.0,18.0
10.0,2616.0
2816.0,1414.0
569.0,1266.0
3601.0,3694.0
4901.0,6092.0
1676.0,4601.0
1828.0,1016.0
1592.0,1466.0
1592.0,1466.0
4316.0,15465.0
190.0,162.0
293.0,258.0
293.0,258.0
571.0,810.0
662.0,290.0
1989.0,14934.0
691.0,2252.0
3252.0,2120.0
172.0,145.0
529.0,3308.0
529.0,3308.0
615.0,499.0
3008.0,1923.0
4914.0,3666.0
796.0,1033.0
228.0,425.0
3.0,1.0
228.0,425.0
4394.0,4589.0
1701.0,1487.0
9283.0,10988.0
646.0,592.0
57.0,27.0
57.0,27.0
1378.0,5354.0
18589.0,28595.0
4008.0,7660.0
64.0,26.0
580.0,986.0
1896.0,1410.0
1896.0,1410.0
655.0,1060.0
13.0,9.0
655.0,1060.0
621.0,113.0
270.0,26.0
627.0,1667.0
968.0,987.0
968.0,987.0
661.0,392.0
334.0,268.0
650.0,21261.0
18590.0,28594.0
817.0,487.0
230.0,86.0
540.0,123.0
4935.0,4528.0
4969.0,2795.0
541.0,102.0
7173.0,63188.0
7173.0,63188.0
1609.0,12848.0
28.0,6.0
18590.0,28595.0
750.0,177.0
1296.0,2294.0
353.0,77.0
421.0,593.0
421.0,593.0
736.0,2037.0
6.0,2.0
204.0,249.0
22.0,11.0
104.0,38.0
38.0,36.0
315.0,345.0
5.0,3.0
137.0,207.0
16.0,6.0
796.0,1033.0
736.0,68.0
736.0,68.0
5000.0,2870.0
84.0,216.0
171.0,154.0
260.0,217.0
60.0,14.0
198.0,83.0
404.0,366.0
144.0,101.0
284.0,104.0
539.0,56.0
690.0,184.0
1384.0,1155.0
1384.0,1155.0
1288.0,500.0
1890.0,4086.0
717.0,495.0
2513.0,4363.0
13.0,9.0
423.0,417.0
171.0,92.0
4510.0,3134.0
62.0,295.0
903.0,388.0
79.0,15.0
511.0,159.0
5000.0,2870.0
5000.0,2870.0
3134.0,442.0
512.0,115.0
36.0,62.0
291.0,117.0
797.0,94.0
350.0,361.0
2666.0,4896.0
122.0,3.0
122.0,3.0
18590.0,28590.0
115.0,66.0
22.0,16.0
923.0,314.0
125.0,45.0
177.0,56.0
119.0,35.0
129.0,44.0
119.0,47.0
109.0,39.0
53.0,42.0
46.0,112.0
694.0,7828.0
590.0,139.0
140.0,101.0
573.0,478.0
26.0,4.0
93.0,67.0
563.0,93.0
1027.0,490.0
4789.0,3984.0
591.0,88.0
144.0,39.0
159.0,16.0
20.0,11.0
3111.0,3150.0
318.0,156.0
4999.0,2705.0
4999.0,2705.0
153.0,60.0
2155.0,749.0
34.0,103.0
88.0,62.0
5002.0,4251.0
945.0,232.0
46.0,26.0
538.0,472.0
2128.0,701.0
3854.0,14398.0
1388.0,5016.0
2124.0,409.0
692.0,624.0
1415.0,2425.0
99.0,57.0
1179.0,542.0
970.0,686.0
259.0,172.0
3013.0,1490.0
651.0,27.0
192.0,61.0
471.0,986.0
193.0,622.0
324.0,18.0
1378.0,519.0
568.0,187.0
1378.0,519.0
2233.0,983.0
2233.0,983.0
2226.0,2577.0
512.0,436.0
10.0,382.0
12355.0,35688.0
1060.0,1209.0
56.0,15.0
198.0,25.0
2595.0,26750.0
198.0,25.0
3627.0,1177.0
757.0,779.0
203.0,327.0
1021.0,2914.0
1086.0,176.0
152.0,33.0
5000.0,2906.0
45.0,210.0
262.0,99.0
1388.0,841.0
4489.0,5827.0
267.0,32.0
739.0,268.0
7682.0,8470.0
2261.0,1077.0
4833.0,3620.0
4833.0,3620.0
4833.0,3620.0
52.0,21.0
655.0,361.0
655.0,361.0
4048.0,8370.0
4048.0,8370.0
655.0,361.0
268.0,248.0
604.0,258.0
73.0,163.0
152.0,104.0
109.0,49.0
477.0,323.0
600.0,573.0
121.0,124.0
1086.0,176.0
137.0,1002.0
122.0,118.0
317.0,27225.0
112.0,1798.0
3575.0,513.0
3356.0,1402.0
3356.0,1402.0
95.0,6.0
1079.0,831.0
659.0,764.0
2219.0,1381.0
40.0,16.0
2382.0,1857.0
843.0,801.0
1167.0,303.0
2035.0,401.0
377.0,113.0
133.0,44.0
235.0,1010.0
237.0,44.0
222.0,893.0
222.0,893.0
295.0,368913.0
285.0,313.0
80.0,61.0
108.0,101.0
103.0,130.0
136.0,137.0
295.0,349.0
229.0,170.0
3252.0,2118.0
224.0,81.0
188.0,253.0
122.0,94.0
150.0,146.0
180.0,16.0
718.0,201.0
250.0,127.0
132.0,48.0
276.0,163.0
32.0,95.0
29.0,14.0
29.0,14.0
102.0,8087.0
330.0,233.0
6.0,138.0
1189.0,684.0
7.0,35.0
2358.0,2519.0
2816.0,1413.0
122.0,110.0
379.0,3359.0
91.0,37.0
2716.0,3228.0
4483.0,2018.0
5000.0,3558.0
132.0,107.0
897.0,832.0
897.0,832.0
